name,    designation,    rho,    P_target,    P_1comp,    P_1compv,    N_sample
WASP-140,Gaia DR3 5094154336332482304,1.7683966706004077,[0.93980441],[1.61396495e-01 1.41287748e-13],[3.35944143e-01 7.05292441e-59],600
Kepler-1513,Gaia DR3 2100959501399885696,0.3987284834113663,[0.40869804],[9.75963123e-02 3.60573109e-05],[3.03565853e-01 5.27646030e-48],600
K2-356,Gaia DR3 651370037123678080,0.8967028629168065,[0.5464896],[2.01255237e-01 5.34924016e-21],[3.45906170e-01 4.15798773e-61],600
TOI-5786,Gaia DR3 2032764938419327616,6.079739548833932,[0.99241472],[1.75969542e-01 6.17365526e-16],[3.05067373e-01 9.63225949e-48],600
TOI-1064,Gaia DR3 6683371847364921088,0.9393727299579981,[0.78597636],[1.65898302e-01 2.02635553e-14],[3.34361600e-01 1.28864543e-57],600
HD 72659,Gaia DR3 3073443760538892032,0.40841493311688143,[0.20272665],[1.63631772e-01 5.14692290e-14],[3.17752740e-01 2.15624242e-52],600
GJ 849,Gaia DR3 2627117287488522240,2.655763720700002,[0.94137044],[1.44445372e-01 6.76161850e-11],[3.17522288e-01 7.22875759e-52],600
Kepler-280,Gaia DR3 2101761079737564672,0.08974746728479976,[0.00011316],[2.02845473e-01 1.79877344e-21],[3.07507604e-01 1.09441236e-48],600
Kepler-551,Gaia DR3 2131523553827356544,3.585241111843341,[0.98659133],[1.77960012e-01 2.11291302e-16],[3.11168623e-01 1.79932189e-50],600
Kepler-69,Gaia DR3 2126436800722944000,0.2917745291802072,[0.04499782],[2.11267332e-01 2.85292663e-23],[3.26905359e-01 3.20572766e-55],600
WASP-11,Gaia DR3 123376685084303360,1.1658317373021907,[0.78144907],[1.20963144e-01 1.96765720e-07],[3.28163898e-01 1.83773254e-55],600
HD 192699,Gaia DR3 4246124829130366848,2.6811523326247793,[0.97661703],[1.56180681e-01 8.42583793e-13],[3.20142827e-01 9.68208470e-53],600
Kepler-1709,Gaia DR3 2105135854577044480,1.001814737159234,[0.82051691],[1.85078515e-01 1.26796600e-17],[3.21053342e-01 2.54478076e-53],600
Kepler-252,Gaia DR3 2079662785806103936,0.13820846921684,[0.01164503],[1.70203389e-01 3.69331395e-15],[3.24695597e-01 4.34481230e-54],600
KELT-14,Gaia DR3 5560886336446650240,3.116116555021222,[0.9479024],[1.30721469e-01 5.00206739e-09],[3.28545855e-01 3.59697232e-56],600
K2-115,Gaia DR3 650778499868023296,0.531146810976719,[0.0718005],[2.09509551e-01 9.79996287e-23],[3.40508144e-01 5.27773367e-60],600
Kepler-430,Gaia DR3 2129833810615727488,1.934998124669102,[0.96413009],[2.22751158e-01 1.02125333e-25],[3.17712946e-01 3.36151949e-52],600
K2-21,Gaia DR3 2596888100773300224,1.8910988577623653,[0.93770062],[1.50047788e-01 7.27677076e-12],[3.1996810e-01 1.3661477e-52],600
TOI-2211,Gaia DR3 6796762076358897408,0.6078232255405082,[0.35118976],[1.79589905e-01 1.06957683e-16],[3.08053885e-01 1.30785393e-48],600
Qatar 3,Gaia DR3 2878641361300809856,1.8684737833926874,[0.91081687],[2.20181363e-01 1.27946166e-22],[3.32788372e-01 1.94031375e-51],540
HD 5319,Gaia DR3 2537319343919089024,2.454939400088165,[0.96161542],[1.55721662e-01 1.21122936e-12],[3.37007115e-01 6.09230551e-58],600
Kepler-479,Gaia DR3 2052548107508601216,1.868142609293558,[0.88059567],[1.03539137e-01 9.16335265e-06],[3.24149011e-01 7.72162520e-55],600
WASP-24,Gaia DR3 1153682508388170112,3.3377152973029593,[0.95652026],[2.09563451e-01 1.04272567e-22],[3.43921270e-01 8.13827112e-61],600
TOI-2018,Gaia DR3 1272123859439770368,0.15861237362794037,[0.00968061],[1.68130041e-01 1.00003779e-14],[3.15287011e-01 1.16789988e-51],600
Kepler-1466,Gaia DR3 2126944603296783232,0.03910158827048103,[3.75741524e-06],[2.01898636e-01 3.62878290e-21],[3.35391970e-01 7.04638305e-58],600
Kepler-277,Gaia DR3 2100389610777053056,0.07246287690907645,[0.00011436],[2.25584902e-01 6.33691501e-26],[3.47262472e-01 4.98023773e-62],600
Kepler-1048,Gaia DR3 2104704815958848000,0.8947506206685242,[0.72330547],[2.26097140e-01 3.19914912e-26],[3.45082687e-01 7.11409685e-62],600
TYC 0434-04538-1,Gaia DR3 4468259369457276672,0.0008615626836970038,[3.36548427e-19],[1.98476195e-01 2.72225031e-20],[3.45706992e-01 5.36958281e-62],600
24 Sex,Gaia DR3 3830897080395058048,1.214974672457179,[0.75536401],[1.63787836e-01 6.01546368e-14],[3.30004708e-01 1.11426247e-56],600
HIP 67537,Gaia DR3 6114034246789494528,2.708130017432913,[0.91852846],[0.09401997 0.00011883],[3.11701251e-01 5.89203955e-50],600
Kepler-1235,Gaia DR3 2105848204973534592,0.04179433687281199,[1.55023818e-06],[2.12002317e-01 2.36317467e-23],[3.38145723e-01 1.19904457e-58],600
HIP 114933,Gaia DR3 2386410312150368256,2.892565448278008,[0.97431608],[1.80279524e-01 5.76887808e-17],[3.58501083e-01 1.14517277e-66],600
Kepler-533,Gaia DR3 2128970419109836160,1.5288156428939226,[0.93691225],[1.70716000e-01 4.53376442e-15],[3.12602674e-01 1.10336128e-50],600
Kepler-104,Gaia DR3 2102454253097554304,0.031807202854832864,[0.00012158],[1.61281693e-01 1.19668440e-13],[3.35067078e-01 9.16631414e-58],600
HD 42813,Gaia DR3 2993561629444856960,0.047321106428737804,[0.00063436],[1.38476488e-01 3.94387174e-10],[3.19838075e-01 2.29555257e-52],600
Kepler-1442,Gaia DR3 2129357580341124608,0.9845349453746199,[0.90235898],[2.35824500e-01 8.27444881e-29],[3.40918035e-01 1.83537777e-60],600
TOI-1244,Gaia DR3 1649087121757063040,0.3360616288788429,[0.13984273],[1.65888467e-01 3.16804213e-14],[3.15766204e-01 1.49218671e-51],600
HATS-8,Gaia DR3 6767008363999712512,1.3073898727545978,[0.95488124],[2.41846578e-01 3.42254670e-30],[3.23701790e-01 1.16766947e-53],600
Kepler-990,Gaia DR3 2086302805244921984,0.6243251936721683,[0.75526698],[2.10990680e-01 8.05762989e-23],[3.34660322e-01 5.07690924e-58],600
HD 222155,Gaia DR3 1943363751009454976,0.2170974059521373,[0.06106436],[1.60124628e-01 2.39767953e-13],[3.03813321e-01 1.36304078e-47],600
Kepler-1036,Gaia DR3 2134950078738454016,1.1079260773320665,[0.92835934],[1.88009078e-01 1.74224652e-18],[3.10971402e-01 6.84473490e-50],600
Kepler-1126,Gaia DR3 2106496607595412480,0.337702126278992,[0.05061145],[2.29611357e-01 4.38234262e-27],[3.33887737e-01 1.50325331e-57],600
ups And,Gaia DR3 348020482735930112,1.4342115567376381,[0.86848702],[1.57086692e-01 7.36690850e-13],[3.25501532e-01 1.20670027e-54],600
TOI-5542,Gaia DR3 6443054270942726144,0.08095282639581447,[2.97818017e-05],[2.21781284e-01 1.70264239e-25],[3.42198483e-01 1.43951971e-59],600
HD 85390,Gaia DR3 5406324138654973824,0.7855456004400162,[0.61455885],[1.59063062e-01 3.74390449e-13],[3.15151138e-01 5.37707504e-51],600
GJ 180,Gaia DR3 2979590513145784192,0.554339925450589,[0.63351072],[1.31487038e-01 5.41510497e-09],[3.08349442e-01 2.22135848e-49],600
K2-153,Gaia DR3 3700937760929835648,0.19665830398070586,[0.01294194],[1.75301884e-01 4.10197189e-16],[3.44011416e-01 8.44956685e-62],600
HD 235088,Gaia DR3 2089570519439964416,2.196952218252988,[0.96228514],[1.80271499e-01 7.52161906e-17],[3.26558957e-01 5.24652331e-55],600
LHS 1678,Gaia DR3 4864160624337973248,0.03420665050080679,[0.00011828],[1.50039245e-01 9.57547725e-12],[3.22536154e-01 1.51935976e-53],600
TOI-1772,Gaia DR3 749676822006222464,2.2262453157822804,[0.93743928],[1.71257139e-01 3.24877743e-15],[3.27822436e-01 5.81454681e-55],600
HR 8799,Gaia DR3 2832463659640297472,5.20232352084584,[0.94879866],[1.4787931e-01 1.4862751e-11],[3.07514012e-01 3.41492327e-49],600
Kepler-307,Gaia DR3 2073691303802278784,0.5283100240214373,[0.65841355],[1.64081186e-01 4.32983984e-14],[3.26218499e-01 2.86722668e-55],600
HAT-P-22,Gaia DR3 846946629987527168,0.17048709692907152,[0.01895041],[1.55620962e-01 1.13967322e-12],[3.29941422e-01 6.99866928e-56],600
HATS-27,Gaia DR3 6134228079203074176,2.915464367416651,[0.9968958],[2.25142299e-01 3.17721305e-26],[3.42384883e-01 4.23424157e-61],600
Kepler-1458,Gaia DR3 2104354690224334592,2.8575088845042917,[0.99071217],[2.43733942e-01 8.03723265e-31],[3.52867257e-01 1.99771788e-63],600
Kepler-1100,Gaia DR3 2126163675162475136,3.312139936437975,[0.99887228],[2.11444264e-01 4.48785002e-23],[3.08058415e-01 4.06949076e-49],600
Kepler-825,Gaia DR3 2076249351963553152,0.2940015212659389,[0.05898051],[2.09027526e-01 1.24353290e-22],[3.31034604e-01 4.59899450e-56],600
K2-380,Gaia DR3 4073600356552513280,1.2826603228006137,[0.94123871],[1.45561297e-01 3.30562767e-11],[3.21025755e-01 4.89800084e-53],600
Kepler-342,Gaia DR3 2128298617506651904,1.6984971790106251,[0.9505569],[2.26052603e-01 2.16616603e-26],[3.16788102e-01 5.56373959e-52],600
HD 5891,Gaia DR3 2788816827588309120,0.024979849324246354,[3.78836489e-09],[2.15781320e-01 5.06485328e-24],[3.40622661e-01 1.24582273e-59],600
TOI-270,Gaia DR3 4781196115469953024,0.7694085150592735,[0.64320673],[1.51133838e-01 5.95623517e-12],[3.09628548e-01 4.73304634e-50],600
HD 168746,Gaia DR3 4153637759337630720,5.685425691399338,[0.97609688],[1.76116325e-01 3.75497015e-16],[3.27217068e-01 4.83935480e-55],600
TOI-559,Gaia DR3 5057924844082070016,0.2306680418705901,[0.05267638],[2.02535016e-01 5.19336941e-21],[3.48043047e-01 1.22224674e-62],600
Kepler-15,Gaia DR3 2134850847813263360,1.4562866582981207,[0.97128979],[2.30457684e-01 1.45372139e-27],[3.39257355e-01 7.29916344e-60],600
TOI-815,Gaia DR3 5415648821879172096,3.8940926525028976,[0.97995895],[1.55519903e-01 1.30310873e-12],[3.30937126e-01 2.53225938e-56],600
HD 80883,Gaia DR3 5300239064919282816,1.5310070858192386,[0.944499],[1.52193498e-01 4.09483553e-12],[3.29172343e-01 1.28786243e-55],600
Kepler-1586,Gaia DR3 2079298435140815360,0.7752783735410522,[0.7380423],[1.96994491e-01 4.61992775e-20],[3.30246854e-01 2.10218325e-55],600
Kepler-152,Gaia DR3 2105435544515167232,0.5943307516917576,[0.4902746],[2.04611447e-01 1.07334698e-21],[3.40566006e-01 3.12323889e-60],600
Kepler-1385,Gaia DR3 2107492421531881856,2.8135859832803827,[0.97873627],[2.29530392e-01 2.17032392e-27],[3.28259056e-01 1.70429952e-55],600
Kepler-942,Gaia DR3 2078316296378319488,1.0099691525170793,[0.72338943],[1.43165944e-01 7.44955406e-11],[3.16247347e-01 1.26812541e-51],600
Kepler-1331,Gaia DR3 2076790552200353536,4.685882484733869,[0.99401113],[1.19687603e-01 1.55383090e-07],[2.96675038e-01 1.36502277e-45],600
Kepler-1055,Gaia DR3 2127020229079881856,2.9235263832778737,[0.99212595],[1.91534916e-01 5.16808878e-19],[3.32325787e-01 1.31208307e-56],600
LTT 1445 A,Gaia DR3 5153091836072107136,2.963093159310321,[0.95339319],[1.58097816e-01 5.62024203e-13],[3.16016842e-01 3.42471447e-51],600
TOI-1811,Gaia DR3 3962403923821595264,2.515408130087183,[0.97016849],[1.91748393e-01 4.04745122e-19],[3.16930048e-01 1.39506016e-51],600
HD 143105,Gaia DR3 1646538011423566464,0.4730004845927675,[0.09974762],[1.84848199e-01 1.06296344e-17],[3.09247606e-01 7.67037168e-50],600
HD 47186,Gaia DR3 2919760965880144384,1.1125535213305293,[0.71078835],[1.50508874e-01 8.50619510e-12],[3.14856257e-01 3.65586813e-51],600
K2-7,Gaia DR3 3803494845449564672,0.2514550559158098,[0.01187172],[2.65429871e-01 1.16709407e-16],[3.55676631e-01 1.74265815e-29],269
K2-212,Gaia DR3 2538824923230146560,0.09986395297553427,[0.00195396],[1.87224290e-01 4.04915819e-18],[3.29688904e-01 6.84254970e-56],600
HD 16175,Gaia DR3 340028235795364864,0.9445606635764633,[0.84061028],[1.57260905e-01 9.79021323e-13],[3.14308444e-01 1.52212880e-50],600
GJ 341,Gaia DR3 5299440441521812992,0.5626033799995569,[0.0726069],[1.87833389e-01 2.88674147e-18],[3.15336389e-01 2.53824520e-51],600
K2-136,Gaia DR3 145916050683920128,626.1241895895818,1.0,[1.41624348e-01 2.28343296e-10],[3.25378326e-01 2.54931717e-54],600
TOI-2977,Gaia DR3 5305241494923209856,3.8792117983082486,[0.96139564],[1.41661969e-01 1.50729089e-10],[3.05527002e-01 3.88513944e-48],600
Kepler-504,Gaia DR3 2107186134525176960,2.8118966435936987,[0.93199672],[1.41150158e-01 1.58213322e-10],[3.26562478e-01 6.51064709e-55],600
TOI-4515,Gaia DR3 289464440515102976,2.0439059074564425,[0.95215903],[1.69162895e-01 7.04595121e-15],[3.29277311e-01 7.59604274e-56],600
HD 68988,Gaia DR3 1090159839002347136,0.13674941959215914,[0.00396025],[1.75254478e-01 4.73421701e-16],[3.16463908e-01 2.08492002e-52],600
TOI-942,Gaia DR3 2974906868489280768,5.262868025563222,[0.99199336],[1.48649003e-01 1.24213428e-11],[3.22172460e-01 5.62543818e-54],600
Kepler-1773,Gaia DR3 2099957605786905344,3.7656768731602193,[0.99558609],[2.08382330e-01 2.89236608e-22],[3.46411069e-01 7.95175785e-62],600
TOI-2068,Gaia DR3 1581657479535392256,1.7416262866704622,[0.87302168],[1.69860324e-01 4.23683101e-15],[3.24277894e-01 5.62025831e-55],600
TOI-2274,Gaia DR3 2110345512468201344,6.914275659621181,[0.98810719],[1.86048561e-01 6.76560484e-18],[3.48820117e-01 4.92192672e-63],600
HD 102117,Gaia DR3 5341673851394297600,0.44006483121292733,[0.29158512],[1.53573935e-01 3.48867691e-12],[3.18795933e-01 2.21472799e-52],600
Kepler-1351,Gaia DR3 2077728538692850816,0.015436125329091119,[4.95098857e-07],[1.62103324e-01 9.73335787e-14],[3.01540776e-01 1.03165872e-46],600
Kepler-1572,Gaia DR3 2119147897620835840,0.4547015130688335,[0.15964292],[2.51263303e-01 2.08921761e-22],[3.18221825e-01 1.03823157e-35],413
TOI-125,Gaia DR3 4698692748651744128,0.042802609133819634,[2.2819347e-05],[1.79629666e-01 8.11035846e-17],[3.28493843e-01 1.76540766e-55],600
TOI-2524,Gaia DR3 3802583419029393152,0.4227902690480742,[0.15180982],[2.23507572e-01 1.02527953e-25],[3.53297244e-01 2.29486674e-64],600
Kepler-755,Gaia DR3 2076782889978499840,0.17422792152043673,[0.03970682],[1.57102327e-01 4.68584872e-13],[3.30109677e-01 7.65718697e-56],600
HD 75898,Gaia DR3 713135102814770432,4.895007831333895,[0.98085885],[1.76617908e-01 4.17673621e-16],[3.25241415e-01 1.48041081e-54],600
HAT-P-60,Gaia DR3 359678187913760384,0.7283064532551413,[0.46598015],[1.86213836e-01 7.24044586e-18],[3.27229137e-01 1.99171113e-55],600
HD 231701,Gaia DR3 4321678767076043264,0.41094500605937856,[0.17866471],[1.78257173e-01 1.27172254e-16],[3.17100507e-01 8.43358862e-53],600
EPIC 246851721,Gaia DR3 3393939030531019520,1.9130032664553176,[0.97164156],[1.51823751e-01 5.12155396e-12],[3.00520028e-01 1.02916499e-46],600
K2-260,Gaia DR3 3394923127797114496,4.730296352613718,[0.9941057],[2.12715291e-01 1.65050962e-23],[3.26148198e-01 4.15180986e-54],600
Kepler-906,Gaia DR3 2053438127812903296,0.7442659986479833,[0.83070655],[2.07968867e-01 3.53652963e-22],[3.25526511e-01 2.82122729e-54],600
NGTS-20,Gaia DR3 5078704372599743104,3.292820265274461,[0.99431165],[2.22854251e-01 7.91086533e-26],[3.44586702e-01 6.63098153e-62],600
TOI-2019,Gaia DR3 1402405129651594624,1.0748161059536752,[0.88717391],[2.29178619e-01 4.97771474e-27],[3.33650012e-01 9.17867186e-58],600
TOI-544,Gaia DR3 3220926542276901888,3.2540605553225244,[0.94072495],[1.13719893e-01 7.06771509e-07],[3.32150837e-01 1.20315772e-56],600
HATS-9,Gaia DR3 4083159643769233408,1.4109447149365084,[0.95801188],[1.99589152e-01 2.62584496e-20],[3.45721837e-01 1.41764105e-61],600
Kepler-1166,Gaia DR3 2133173542823321344,1.1455701579160897,[0.92717473],[2.21931522e-01 1.92011299e-25],[3.39270024e-01 1.46835556e-59],600
TOI-5799,Gaia DR3 1807887150930343424,0.20518432781997598,[0.01006349],[1.70778392e-01 3.29763383e-15],[3.35083946e-01 9.04205642e-58],600
Kepler-607,Gaia DR3 2126248505058677120,0.5536513286880095,[0.45371849],[1.89682603e-01 7.66459534e-19],[3.19640763e-01 6.17088007e-53],600
WASP-82,Gaia DR3 3231856379348299008,0.5524939312449074,[0.47804057],[1.58343481e-01 6.94980710e-13],[3.16697853e-01 5.70566745e-51],600
Kepler-1800,Gaia DR3 2073686523494136192,0.012159872583833527,[0.00069519],[1.09751187e-01 1.77771918e-06],[3.34432813e-01 1.21652534e-57],600
Kepler-1092,Gaia DR3 2086320878467532032,0.17004991548942067,[0.00125431],[2.19970296e-01 4.97344039e-18],[3.25147706e-01 2.81389366e-39],431
Kepler-462,Gaia DR3 2075998903831657472,3.248457344012275,[0.98831933],[1.90219381e-01 9.32218470e-19],[3.29089889e-01 5.65364240e-56],600
55 Cnc,Gaia DR3 704967037090946688,5.753705712095365,[0.98921633],[1.65498819e-01 4.34157275e-14],[3.14381473e-01 1.17701406e-50],600
HD 200964,Gaia DR3 1732018855730384256,0.16625829367487543,[0.00550092],[1.67129680e-01 1.56636784e-14],[3.31780027e-01 1.61829681e-56],600
TOI-1181,Gaia DR3 2241587416547315584,3.3189160635601525,[0.94413821],[1.87053278e-01 4.36397236e-18],[3.17190973e-01 4.08379832e-52],600
Kepler-1358,Gaia DR3 2105558930336570496,1.9503937278013421,[0.9925307],[2.12967242e-01 2.76068516e-23],[3.35530316e-01 2.49872419e-58],600
Kepler-1661,Gaia DR3 2104078025612319360,0.588557603075316,[0.45422068],[1.89448808e-01 1.41306053e-18],[3.15447572e-01 6.45740734e-51],600
GJ 433,Gaia DR3 3478160727866058368,1.0996724989914115,[0.88166671],[1.60389928e-01 1.67647149e-13],[3.22289902e-01 3.48342295e-53],600
HD 136925,Gaia DR3 1170797781264303616,0.7544408068518952,[0.38217364],[1.77071563e-01 3.05410299e-16],[3.34483271e-01 5.82964435e-57],600
K2-222,Gaia DR3 2584093844170270720,0.2591153020739912,[0.14674413],[1.53255692e-01 2.94074589e-12],[3.16496632e-01 4.40462471e-51],600
TOI-251,Gaia DR3 6539037542941988736,2.9822253726006585,[0.98188686],[1.77206697e-01 2.38887017e-16],[3.25695356e-01 6.70667981e-55],600
K2-192,Gaia DR3 3613467311677116160,2.065466506882292,[0.96700551],[2.04954049e-01 7.05272622e-22],[3.42711237e-01 2.22169611e-60],600
HIP 109600,Gaia DR3 1894962115280642688,0.09562420220139452,[0.00037123],[2.00474086e-01 6.58379301e-21],[3.04433319e-01 1.84784618e-47],600
WASP-22,Gaia DR3 5086537022856406272,2.2255068554125765,[0.9657548],[2.30729961e-01 2.66212075e-27],[3.4443312e-01 2.5566617e-61],600
HD 152581,Gaia DR3 4448227641977175296,2.5835514447610635,[0.96713744],[1.69903139e-01 6.25555385e-15],[3.21223236e-01 2.22995499e-53],600
HD 125595,Gaia DR3 6104435819513399168,0.16182268738711547,[0.01603576],[1.54061791e-01 1.91003454e-12],[3.25100994e-01 1.07176462e-54],600
HIP 65426,Gaia DR3 6070080754075553792,243.65733262969871,1.0,[0.08648072 0.00060696],[3.10413666e-01 4.72349099e-50],600
Kepler-1240,Gaia DR3 2103567611698320896,0.35146291066249896,[0.10980627],[2.35446119e-01 1.14439319e-28],[3.58273181e-01 3.09336132e-66],600
K2-369,Gaia DR3 2616766622463761024,2.339186776242748,[0.97636673],[2.39685619e-01 2.10467110e-29],[3.25647701e-01 3.18967121e-54],600
Kepler-634,Gaia DR3 2101507470508342016,0.3444749239003792,[0.13822966],[2.14618971e-01 1.09980397e-23],[3.36214039e-01 4.56245270e-58],600
TOI-1201,Gaia DR3 5157183324996790272,6.853546986337718,[0.93633054],[1.26575537e-01 2.70659988e-08],[3.02533345e-01 4.17515899e-47],600
Kepler-793,Gaia DR3 2052144621107902208,0.0031765467390369863,[9.54641155e-12],[1.87687012e-01 3.30541703e-18],[3.57660582e-01 2.56642062e-65],600
Kepler-999,Gaia DR3 2085286890863482752,0.5929182252189873,[0.72414613],[1.89085997e-01 2.21465209e-18],[3.24602603e-01 3.76421855e-54],600
GJ 724,Gaia DR3 4105386688016878336,0.7365349429922907,[0.55376361],[1.44814887e-01 5.49110545e-11],[3.27337367e-01 2.27686861e-55],600
Kepler-1485,Gaia DR3 2079295514562689280,2.1212439323465384,[0.97345641],[2.19558720e-01 7.29481601e-25],[3.32989125e-01 1.56922302e-57],600
GJ 9066,Gaia DR3 76868614540049408,0.34667266615981096,[0.05613585],[1.77311675e-01 3.56230222e-16],[3.17037593e-01 2.38316158e-51],600
TOI-615,Gaia DR3 5524780333100885888,0.9000052235299564,[0.74811109],[1.66003039e-01 2.17334500e-14],[3.20555436e-01 1.30764254e-53],600
WASP-36,Gaia DR3 5750936092375254016,3.0145204253577393,[0.95746863],[2.04927464e-01 7.77665913e-22],[3.45030613e-01 9.49559677e-62],600
Kepler-625,Gaia DR3 2053177406120368896,1.3954256620530898,[0.97160584],[2.09783927e-01 1.22088222e-22],[3.26798855e-01 6.72707812e-55],600
Kepler-631,Gaia DR3 2073719238270085504,1.6233998057905894,[0.95386488],[1.99760599e-01 1.17506852e-20],[3.32167660e-01 3.05114429e-57],600
HD 145457,Gaia DR3 1315900158983769472,0.7121884893860464,[0.72080594],[1.59447251e-01 3.24731297e-13],[3.38398600e-01 1.88012698e-59],600
HD 134987,Gaia DR3 6226694571859532800,0.22140416718118078,[0.01900372],[1.74654471e-01 7.75069578e-16],[3.25358001e-01 1.08731859e-54],600
K2-259,Gaia DR3 3700295641843380224,1.9327412749737107,[0.97628288],[2.47438694e-01 2.79999089e-31],[3.41127440e-01 5.09595005e-60],600
K2-163,Gaia DR3 3697972721667206144,0.29283922573966725,[0.03140727],[1.96767966e-01 4.74438108e-20],[3.37991735e-01 2.74810417e-58],600
Kepler-653,Gaia DR3 2119511080054847616,0.20764032400825128,[0.00611954],[2.25545272e-01 2.56234182e-26],[3.40062573e-01 9.67787851e-60],600
HD 142415,Gaia DR3 5833117718964892928,4.208778668521331,[0.96967672],[1.48189663e-01 1.98478232e-11],[3.32040981e-01 5.31426283e-57],600
GJ 86,Gaia DR3 4937000898856156288,0.03817712876923185,[0.00094663],[1.61331924e-01 2.31916070e-13],[3.05841336e-01 2.10380338e-48],600
Kepler-619,Gaia DR3 2129503235571760128,2.5069265589116276,[0.98797218],[2.18427107e-01 1.07879103e-24],[3.44908548e-01 4.56714299e-61],600
K2-169,Gaia DR3 2599322178998513664,1.0064183331390943,[0.79890232],[2.17451191e-01 2.87715728e-24],[3.40915310e-01 2.54555596e-59],600
