designation,    u,    v,    w
Gaia DR3 1986391661095718528,-6.071499890961382,44.561023396389444,-7.336145495780672
Gaia DR3 1986398391303631488,-5.807989468437414,40.74377178196072,-6.712006807019771
Gaia DR3 2001863954366920448,-13.484907586354904,58.630597215147176,-6.336823610640444
Gaia DR3 2002147387852728832,-12.041815955917144,51.394901239107355,-4.766876525238974
Gaia DR3 2002189577313018624,-5.888852021671244,24.72346239957971,-2.1877719611805375
Gaia DR3 2002227411681965184,-17.172679546297765,74.08499754729237,-6.114246804054147
Gaia DR3 2001789767388086144,-10.336540774777495,47.23759655045397,-2.969951229854413
Gaia DR3 2002236482653050624,-13.729150273164356,57.959592478511425,-4.706923185994626
Gaia DR3 2001667794628520192,-8.922409163623065,44.32338240133984,-2.8121842938744415
Gaia DR3 2001850450989465472,-11.529913121819034,51.65773652596528,-5.719714276617417
Gaia DR3 2001858044491733888,-11.73542355723553,51.936346659473024,-5.58830615852618
Gaia DR3 2218749185647679872,-18.185526824754547,54.30368904909247,7.525070527613423
Gaia DR3 2219125905819894784,-26.43647881232263,74.42854276021954,11.92196327922802
Gaia DR3 2219132090572651008,-25.825387112133537,73.87040494417663,11.947377818813258
Gaia DR3 1999733272633122304,-5.530585030284494,33.738648227888206,-3.774930766403523
Gaia DR3 1999772511452775936,-7.481997979269211,43.437362914537985,-5.042631013076031
Gaia DR3 1999848618275646464,-11.309869043420115,63.24278586372527,-7.076729887002106
Gaia DR3 1999856280497459328,-11.05347744156845,60.29070129480151,-6.757209304165773
Gaia DR3 1958660775250904960,-8.556976387524195,75.88382038216844,-16.282077896563013
Gaia DR3 1958660878330120320,-8.59342285526046,76.17763682202241,-16.347517157597167
Gaia DR3 1958681150575948672,-8.85039889125082,76.41102595896899,-16.561137197939065
Gaia DR3 1958774952661705088,-6.519968819913114,54.61095674259346,-11.029712913536642
Gaia DR3 6520975251255890560,40.00189242494582,-4.646822968551447,-63.40425787963827
Gaia DR3 6521031601226963712,37.54807052914199,-3.651349793741055,-58.154375892579196
Gaia DR3 6521180378891524096,21.44076368545994,-1.7208846346817026,-34.06601021067657
Gaia DR3 2003499718434389504,-7.986388354481377,30.660353198316137,-1.535401249366517
Gaia DR3 2833054784579020288,6.524877721934553,58.399509827383135,-40.83635809196865
Gaia DR3 2833079901547745536,5.188088832971795,47.30719755207868,-32.62370176967024
Gaia DR3 2833087529409814528,3.335875664666432,31.977103830380372,-22.24170741463662
Gaia DR3 2833282727083398656,2.597670179634167,27.02441508631471,-18.233132143638617
Gaia DR3 2833895636096202752,7.377408483607809,61.24839119567044,-41.27075373014077
Gaia DR3 2833895636096692224,7.366458023169793,61.10857806127626,-41.17766173712865
Gaia DR3 2833941334548475776,6.106315660656341,60.10370669217202,-40.36006779769495
Gaia DR3 2834135501429875456,4.135789538802673,43.27312867108108,-28.160865349741492
Gaia DR3 2834148936087736832,5.592297080040087,65.7103033609705,-43.1423527459358
Gaia DR3 2834148970447475072,5.555905041675821,65.30639183957845,-42.87620911016536
Gaia DR3 2834323311760057344,5.866714881589406,60.91755262890756,-39.59681601708351
Gaia DR3 2834338601843447936,6.678223892150404,65.93396975041091,-42.194199467915915
Gaia DR3 2834396223124680832,5.314323797492301,52.63343537571863,-33.458954465803245
Gaia DR3 2834425703780344704,6.064569196450554,64.83590579920525,-41.09475212654287
Gaia DR3 2834748479162726144,3.1643657003912313,40.206659759360036,-25.8425404549273
Gaia DR3 2834774622627638016,4.643947566442433,62.12702976021087,-39.90629691790539
Gaia DR3 1901384225260556032,-1.90954546221651,62.4171524622834,-25.08131748730492
Gaia DR3 1901511287572368256,-2.988233053455769,64.35256249241154,-25.663744646031255
Gaia DR3 1901601584964734848,-1.5707736247668471,32.96681538561808,-12.758293539181993
Gaia DR3 1901652643537105664,0.387826151243857,64.080997964705,-25.341241268705627
Gaia DR3 1901680955961847040,-0.04215810396255382,27.631530655698015,-10.94973010620447
Gaia DR3 1901717995759438336,0.2075318491827769,34.69664682226571,-13.48385030324924
Gaia DR3 1900609065270009344,0.2804772119669856,68.87448659914756,-28.9794692094903
Gaia DR3 1901738508523088768,0.5586418353573102,61.23038379929019,-23.381616552059807
Gaia DR3 1901748541566787712,0.10973084597925009,53.967446748471374,-20.563415343028062
Gaia DR3 1901773448080491392,-0.01018435047998656,14.2401538998556,-5.409627718094336
Gaia DR3 1901773452377248512,-0.010137875857751943,14.298001026982638,-5.431570777419909
Gaia DR3 1900673872031045760,-1.2193911462821774,68.14907813595363,-29.11762347663017
Gaia DR3 1900718608410495872,-1.4156000237074515,65.7581047642642,-27.680607304186424
Gaia DR3 1900722250543528832,-1.2986877578909581,49.73262940198606,-21.005496849513342
Gaia DR3 1900722284902702336,-1.3115305275317848,49.81534424219264,-21.040332429424495
Gaia DR3 1900784544748382592,-1.0249213683190757,50.28788950178054,-20.774423010016598
Gaia DR3 1900789458190952704,-1.1174722133182229,53.86038738709253,-22.118888432811946
Gaia DR3 1901883128661832960,-0.7698813039841106,57.65375411517757,-21.868754818329492
Gaia DR3 1900880305338378624,0.07303703304098619,46.37225311485,-18.87180432757303
Gaia DR3 1901975831236733056,-0.1950482651565224,44.97299451704647,-16.8227287609867
Gaia DR3 1900994551468269696,-0.5450989593831306,28.031261945627236,-11.355671011776064
Gaia DR3 1901039871962984960,-0.9692899240067341,65.14715458488527,-25.81878267408092
Gaia DR3 1901069833654954880,-1.3582488623193818,71.59332004334202,-28.15966928154119
Gaia DR3 1902123887348851968,-1.1308422245549536,61.599814210562506,-22.60421165777942
Gaia DR3 1901102612844891648,-2.3046518786861085,71.1882384425035,-29.95411703842141
Gaia DR3 1902183398415669120,-1.1564217838226902,55.69900883058985,-20.127433476842647
Gaia DR3 1901137900296419712,-2.5967487571415386,63.470773358860555,-26.50322659064334
Gaia DR3 1902194256092841856,-1.2179466107976182,69.05530769904055,-24.710037791777083
Gaia DR3 1901181605883465984,-2.112537818747885,59.31010854033816,-24.332694989976297
Gaia DR3 1901206860291154560,-2.4473046156122233,65.34153489801423,-26.684087457075204
Gaia DR3 1901232595733073536,-3.496818789703834,66.65911166169572,-27.920965009730146
Gaia DR3 1901279668576816640,-3.1546510928313047,54.9611593332519,-22.60248020654934
Gaia DR3 1902387220383438464,-3.8382255890617465,72.99936188957948,-27.688524821889473
Gaia DR3 6351334385343048704,30.645941835567665,-38.180515777295206,-33.07861330175203
Gaia DR3 6351441931324357632,39.634675338710586,-49.11657794535246,-43.366462873016665
Gaia DR3 6351645478414501888,30.218477915449938,-36.52968759441138,-32.39816696539584
Gaia DR3 6351663723435512832,35.07477394659436,-42.68371993122058,-38.10216488020772
Gaia DR3 6356860393345181824,28.941390495549413,-32.24619171300458,-32.39121122374526
Gaia DR3 6355345816078026240,18.987128977144472,-21.256574488862114,-20.904144236013583
Gaia DR3 6356939008427348992,27.00544848427193,-29.66521367939356,-30.14012306748493
Gaia DR3 6356981545782931840,35.66931432280268,-39.86311165520206,-40.86647624386306
Gaia DR3 6357002092906608512,15.57532919969286,-17.132038558965704,-17.800799967218175
Gaia DR3 6351869297750245376,35.61291683617309,-43.28513596917579,-39.57200032679809
Gaia DR3 6357044252305652864,39.427046037652616,-43.11639989677214,-44.478934603175816
Gaia DR3 6357079471037397120,42.78827162931166,-46.52905398684808,-48.80351671175852
Gaia DR3 6353814746136286848,38.33997105113465,-44.40882053245408,-43.68565815910573
Gaia DR3 6353819144182804736,29.666232838373688,-34.15501673516212,-33.68437582191801
Gaia DR3 6357408293733154176,39.425220067026295,-43.26406311497092,-45.97817045444477
Gaia DR3 6353973041451120384,38.635233058866376,-43.71772873031463,-44.60969828996903
Gaia DR3 6357609744879361280,36.61631042053724,-38.88412706936374,-42.78657117207744
Gaia DR3 6357829372326880384,40.78315637312534,-42.16543988569457,-47.303342868932155
Gaia DR3 6357835488360338560,12.753582543924322,-13.082867967654886,-14.657742844505172
Gaia DR3 6357835694518769408,12.746495700454842,-13.073565665301032,-14.645993955626409
Gaia DR3 2607898030393170176,22.59385510877055,30.742215367938652,-53.87422689506126
Gaia DR3 2607924762269660800,20.804177084519687,28.755912341973776,-50.29132332682174
Gaia DR3 2596636419984685824,16.229335916635467,16.864680971066036,-36.381723555529476
Gaia DR3 2608731254048554112,25.296681428642543,34.399390446592584,-58.50100439484952
Gaia DR3 2608787122983146240,9.894804061323203,13.493031084526995,-22.70405325559186
Gaia DR3 2600730623329483136,25.764124238678626,28.191102814340343,-48.663513827914564
Gaia DR3 2609016676100344448,27.927445722921775,38.49021723858953,-62.91404122000644
Gaia DR3 2600960421259499520,27.914837870944638,31.228980067440844,-57.981331449031764
Gaia DR3 2600967911682506112,18.558820543349306,20.978820325778003,-38.96714189806479
Gaia DR3 2609041659924998528,24.308437393405665,34.5946273366615,-56.65679489447523
Gaia DR3 2609049322146297472,9.104349141502885,12.804428399694254,-20.890045933910656
Gaia DR3 2609049322146670208,9.084812054571229,12.77681035227842,-20.84480393098511
Gaia DR3 2609093508770258688,18.062756772524686,25.218989256693703,-40.46110539448223
Gaia DR3 2597486509976208512,22.855224123284444,24.255461184280666,-50.722941794690314
Gaia DR3 2597486514271188736,22.844202620132165,24.24478750994642,-50.7079673049852
Gaia DR3 2597486514271188992,23.989124242436958,25.458424770342994,-53.23958009775412
Gaia DR3 2609095192397439744,18.089348186771986,25.266715279255806,-40.52397866118576
Gaia DR3 2609117663666309760,24.87061313097489,35.36344970140898,-56.815624788711645
Gaia DR3 2597528604951031296,28.3115296204431,29.75126050059627,-60.984514971826385
Gaia DR3 2609142604541368192,18.318744993609783,26.726530567887416,-43.774218176047206
Gaia DR3 2597545849244915968,24.306589602533286,25.600072396621464,-51.91696924411633
Gaia DR3 2609148862308692352,19.729718268765865,28.95270359489445,-47.19133941185634
Gaia DR3 2601111363590072448,19.0486408302643,20.558532673076297,-38.32403830303901
Gaia DR3 2597603268662544640,24.197031366588938,26.951670111805555,-55.705542878423294
Gaia DR3 2601135582910381568,23.499595515699,25.67357871427892,-47.07705312359903
Gaia DR3 2601156237408133632,21.6918344575173,24.408845153117376,-45.00541931224533
Gaia DR3 2601156237408410112,21.707183707012536,24.428818605527727,-45.03590850955046
Gaia DR3 2597634501664738176,28.268209937005942,32.02332419322873,-65.60666159797648
Gaia DR3 2609219712089236992,19.431887288544807,28.725922931180833,-45.982883288330626
Gaia DR3 2609221567515063296,20.87505279886175,30.199209434455657,-48.27440716891071
Gaia DR3 2597671777685878656,21.818200776676626,24.396090717086075,-49.47410343106121
Gaia DR3 2597671777685971328,21.89988220428055,24.475201457323205,-49.64148415457988
Gaia DR3 2597671777686368128,21.7811307127431,24.35572879290476,-49.391070697954326
Gaia DR3 2601232443013104512,30.059778937833492,34.244247883195655,-61.67332756518724
Gaia DR3 2597738847894936064,27.190606931842893,28.722750462278384,-57.549581474328654
Gaia DR3 2601277424205324800,28.1869139564718,32.54774011253014,-59.35629448892222
Gaia DR3 2597796022500252800,26.740278117003697,29.436240442357047,-58.14449875423256
Gaia DR3 2601297176759985536,18.886881269882558,22.436437796095653,-41.05301357997449
Gaia DR3 2597844061709012608,17.594570785844077,19.154724339886826,-37.40428012446249
Gaia DR3 2601347067100004864,23.207679471648266,26.862271674368262,-47.74987566203829
Gaia DR3 2601563812625080576,15.246030054057577,19.444028445736382,-35.86517360738212
Gaia DR3 2609628726119510144,16.30030484010248,25.121076412069403,-40.13017297555493
Gaia DR3 2601710769226100352,28.42041815158663,35.22783531773698,-63.898947083484174
Gaia DR3 2601794847505927040,24.930747279477853,31.63585218779615,-55.888636122738625
Gaia DR3 2601819483438304896,18.366441807735658,23.250965070680422,-41.71514595054695
Gaia DR3 2609790697926524160,21.947181812072472,35.90121566084954,-56.17035886454561
Gaia DR3 2598372411405614208,17.66896824517857,20.910539009462795,-40.06857561360386
Gaia DR3 2598388796705940480,28.92137933103897,34.26875886208253,-65.20054627238977
Gaia DR3 2601925513295937920,22.471259457273256,29.437627715044854,-51.49477273182801
Gaia DR3 2601948298097517312,26.05866596294009,34.82060152238223,-60.61648701462612
Gaia DR3 2598534104039407744,12.790462034251114,16.15070725803855,-30.467118415229685
Gaia DR3 2602098789456525056,21.460906049429386,24.85522956876347,-43.990383576392055
Gaia DR3 2598832625741743104,30.328960100854722,29.06889978444099,-56.913852936817655
Gaia DR3 2602406721431348096,19.63908692563397,23.38238706296393,-39.41359127634934
Gaia DR3 2602446578728545920,28.953624085481703,35.42277570200739,-59.06429488571211
Gaia DR3 2602622711042138240,22.379351753211182,28.001743702750396,-47.32956689412307
Gaia DR3 2599145123267170560,20.41187728981283,19.741496296838235,-39.069422068228505
Gaia DR3 2599198934912690816,27.93679322402143,27.83449926200368,-54.084560234164826
Gaia DR3 2602785163885291648,27.942795508188908,37.15872722476985,-62.29914877305554
Gaia DR3 2599239410684520192,26.68244888972409,26.48238722827738,-50.854899737165084
Gaia DR3 2602805504850273408,28.106370773905695,34.571793146218596,-58.066020153152905
Gaia DR3 2599247240409128960,15.34135939831857,15.293490818522823,-29.570234521032774
Gaia DR3 2599268307224494592,20.937779642923473,20.96961094756918,-40.00126242049092
Gaia DR3 2599281879320691584,17.67078396365282,17.88071903964314,-35.055312831556115
Gaia DR3 2599345341757507712,24.418874252321995,25.988310952346737,-49.949472022960954
Gaia DR3 2614491011351284992,22.533628074925947,26.98440015561005,-44.25431319899138
Gaia DR3 2603071621024041600,16.53264847635659,22.310049315234757,-35.898604376638346
Gaia DR3 2614589074044549888,20.49082459341738,25.115546278510443,-40.37031551626402
Gaia DR3 2599544078484741504,31.698755213128237,32.723493736293534,-60.24365506379867
Gaia DR3 2599614923969643392,17.722027903005248,18.69771352014106,-34.791245900031115
Gaia DR3 2599701854107468032,14.87617060895572,16.13585579481653,-29.109476844821128
Gaia DR3 2607688023672283520,23.015437596657453,31.37622430146598,-56.05727572299644
Gaia DR3 2614903018973920512,21.019519674624885,26.041296561028265,-42.47574627029207
Gaia DR3 2614932770212075008,19.342814640231374,24.520960068263037,-39.45522821317277
Gaia DR3 2615081517814569984,28.50099545776757,38.47368050492052,-61.79255383038901
Gaia DR3 2615159097809026304,27.00723041561999,36.73281395818502,-57.77555294716162
Gaia DR3 2616179547678495616,27.397465488585432,36.792538356832125,-55.115646498433506
Gaia DR3 1986772848034988544,-12.79182305650033,67.38630381661176,-10.997630685135839
Gaia DR3 1987065902245344896,-14.497357131765472,75.33412417391105,-11.076898442917155
Gaia DR3 1986803359482315648,-5.689875661742927,28.77828431872151,-4.9082307511340435
Gaia DR3 1986558271470472704,-10.732610278583728,63.4919388308271,-10.265987475352517
Gaia DR3 1987406853927264000,-9.16828044659844,55.01207624097988,-8.06531949777953
Gaia DR3 1987406853927264128,-9.210434281927613,55.26737022212461,-8.103117585349171
Gaia DR3 1987450834393328256,-12.203605574758328,74.75274201626405,-10.503924763789303
Gaia DR3 1987451590307698816,-12.57701285104396,76.02340673505489,-10.627094439035684
Gaia DR3 1986967083636115840,-9.524211193783245,52.11029092305265,-8.379700934295624
Gaia DR3 1986970210372408448,-8.713839641653893,46.593139008039486,-7.435204008183874
Gaia DR3 1986683203475533568,-8.296183638191076,46.75432356057611,-7.903178166640881
Gaia DR3 1987015152911081216,-4.7488629249202825,25.901508765126607,-3.9512177502416392
Gaia DR3 1987023536686936448,-12.346156545439767,69.21352282179174,-10.37809914136124
Gaia DR3 1987305320901309056,-7.9613414644313085,55.364848708054836,-7.933502587987359
Gaia DR3 1987602326481306496,-10.383662158467395,67.90708039954512,-8.865354747612425
Gaia DR3 1987602326476811136,-10.288563935171695,67.28366948883264,-8.783733487192105
Gaia DR3 1987602326476811520,-10.2229946473391,66.84928036199125,-8.728197561715355
Gaia DR3 1987628336803452928,-6.479781951100989,41.070175933936966,-5.173301258292609
Gaia DR3 1987671595712927232,-5.270382382528615,30.868545859644136,-4.169431730077816
Gaia DR3 2013242147370147840,-16.295076929387097,48.21523759634111,-0.9731724044730257
Gaia DR3 2013157484972897152,-20.487592719210326,61.01217946868011,-1.8279426517426316
Gaia DR3 1934263333784036736,-0.9054200099993834,4.83672051858048,-1.1423465214293613
Gaia DR3 1934279757738942080,-13.238416289665887,71.07557154258774,-16.503504990918476
Gaia DR3 1934280410573967744,-10.046813209967205,53.66304537993642,-12.43093807097181
Gaia DR3 1934349508007052928,-8.037674311444329,41.000985163141856,-11.496955231511377
Gaia DR3 1933788688358301696,-10.488260612962609,64.17523467005738,-16.653032288475607
Gaia DR3 1934385688811259392,-10.031949063807996,53.585852219042096,-14.705522358736932
Gaia DR3 1935705171484566656,-13.19074224366804,67.59690728289095,-16.263715570099073
Gaia DR3 1933823666571454592,-10.251259067839952,66.43087030795434,-16.883846428548516
Gaia DR3 1935751728930874752,-12.024050517678264,56.22199982056694,-13.26329145434245
Gaia DR3 1934468427061559680,-12.042884478295397,56.70592032534014,-15.543938515379438
Gaia DR3 1935798595613302912,-14.174730530344196,70.81829456963017,-16.14993573541806
Gaia DR3 1934516461975782528,-15.636903122909168,73.71192461359806,-20.06770932164639
Gaia DR3 1933971653964752256,-10.752245826193509,60.039370539013575,-14.9020806156344
Gaia DR3 1934608752233370496,-13.559639980550276,69.93391950947286,-18.49064499023358
Gaia DR3 1934035253840592256,-4.545563276614702,28.957177436998997,-7.130472577217493
Gaia DR3 1934054323495730176,-7.005846724645268,42.82222203354273,-10.583799526712875
Gaia DR3 1935911501714278272,-15.603448909480383,67.28818007895315,-15.237771464885949
Gaia DR3 1934080230738858880,-9.212402895005809,53.17472792000112,-12.879970708692802
Gaia DR3 1934114796636617088,-9.023976245705452,55.246876125875104,-13.116782878078261
Gaia DR3 1935983691524752640,-15.477371556049109,64.96375667972103,-14.220970317739333
Gaia DR3 1934784536654980096,-12.955527269377878,57.57869616317351,-14.793690424739474
Gaia DR3 2007431640726894592,-10.213506518969336,33.66363543884199,-0.4510374990052455
Gaia DR3 2007431640735691776,-10.243167321901172,33.75753396014383,-0.4501066599802108
Gaia DR3 2007020698266908288,-14.998090545526274,52.01051008599752,-1.6010684574257255
Gaia DR3 2007168616940915072,-18.209111606115044,58.57242331845111,-1.6517123736146608
Gaia DR3 2007329489238151296,-20.688161233083623,69.81056755490772,-1.0355068212896619
Gaia DR3 2007086291008822528,-22.590280179171323,73.73477570411448,-2.556639162426535
Gaia DR3 2007367010066395904,-22.53764237176007,72.98905646236858,-1.4884115074659228
Gaia DR3 2007121887695074816,-22.664466541781678,70.96872413160868,-2.2800806877396482
Gaia DR3 2007121887695075200,-22.69916745967392,71.09303958501911,-2.2860252665054333
Gaia DR3 2007417175286304000,-18.45693257293017,60.48157349648732,-0.9570678597741882
Gaia DR3 2007417244005768064,-18.415419956701488,60.36455043636711,-0.9476002131079113
Gaia DR3 1931134879604699008,-13.7067647189362,67.7170104807575,-20.483039633155794
Gaia DR3 1931221500505385216,-12.605108570323036,67.24553747493465,-20.002340312475056
Gaia DR3 1932056098550680320,-6.53523929405762,51.63805890955544,-16.19155999688291
Gaia DR3 1932071835310674816,-6.401425127793143,51.950596027833285,-16.083068005920815
Gaia DR3 1932092176276347392,-6.651341123567899,49.47482857699805,-15.302231820260454
Gaia DR3 1932092279355561088,-6.674930712069997,49.57624339868217,-15.320962166134118
Gaia DR3 1931303551560781184,-11.33559541444275,59.41774815927829,-17.008974278466457
Gaia DR3 1929611506244539776,-8.502330010997206,53.85021239475637,-16.288732924676903
Gaia DR3 1931315298293629952,-7.846430535749393,39.76375887793431,-11.52248679375544
Gaia DR3 1931315302591580928,-7.709615165115238,39.071092088166864,-11.321794787852436
Gaia DR3 1932184603972500096,-8.35722388501572,62.52569395763584,-18.333197067197055
Gaia DR3 1929762379855873152,-12.820200489425087,72.38469254733987,-21.518291041693764
Gaia DR3 1932231333216710528,-10.702609625736391,71.34791398142752,-21.657235015534592
Gaia DR3 1932264799601395200,-8.991027646931732,64.37291749097278,-19.224815147925465
Gaia DR3 1932616162285694592,-4.624836351266043,29.688587969382738,-8.923566229416275
Gaia DR3 1932623034233344000,-4.113211446065055,26.108172836956918,-7.75184584633549
Gaia DR3 1932652411809990144,-6.889923372587214,42.176690345328964,-12.47868852443498
Gaia DR3 1932653064644998656,-9.24496731834435,56.16852445376746,-16.560956032456843
Gaia DR3 1932297578791924992,-2.9513390686133203,20.377498429446526,-5.9771145464901645
Gaia DR3 1932297578791925760,-2.9533585354019536,20.37964809384982,-5.97884245520473
Gaia DR3 1932707451812270464,-9.142654721320604,58.55090728535133,-16.67475027213552
Gaia DR3 1932707451812270848,-9.160306575928816,58.658196337910326,-16.71182142042902
Gaia DR3 1932776965861433216,-12.660331840435239,73.20698075791631,-20.99449232621605
Gaia DR3 1932791225152986240,-12.526600540594265,70.883221655993,-20.26509119760047
Gaia DR3 1932805656244505344,-12.647658430667398,72.23111726329265,-20.506051001204256
Gaia DR3 1932820018613345408,-7.807859170250504,46.79954265913531,-13.300394623942102
Gaia DR3 1932835755373852800,-10.780593013517773,61.92892855195844,-17.281639077098706
Gaia DR3 1929159263367716096,-9.894635086083271,72.39372986940575,-23.111557894042658
Gaia DR3 1933018063851510784,-3.5768736973035384,22.289441784117926,-5.897749507328875
Gaia DR3 1932517034441266944,-10.477532953500546,71.09015526535737,-20.15725431112635
Gaia DR3 1929212795840438656,-10.533817207837778,72.8805910680658,-22.57898343339792
Gaia DR3 1929216163094964736,-9.18588027801355,62.445363939106215,-19.21930099731577
Gaia DR3 1933044559503551616,-7.622305179242177,44.04809300674329,-11.987688742413798
Gaia DR3 1933063904036346496,-12.517731062749275,71.40137544910077,-19.142504379947734
Gaia DR3 1933081290064374016,-10.277157822897301,55.596968753406784,-14.986437558511934
Gaia DR3 1933102902339255552,-10.559542660249722,61.56228636276366,-16.49033001240695
Gaia DR3 1930972770360215808,-12.37752488463114,63.45403459086391,-19.887980112942422
Gaia DR3 1930980054623927424,-8.472383771677915,42.655802373483866,-13.346766725354765
Gaia DR3 1933160759840277888,-13.304176664119673,72.79777333411391,-18.84468274882617
Gaia DR3 1931002659033133440,-8.861625205517687,46.433286766466324,-14.365101578676377
Gaia DR3 1931047846387495168,-13.688851928907646,70.68007090085464,-21.306750288461433
Gaia DR3 2229960012363281536,-17.742713052362934,41.14941618662737,9.090786509656045
Gaia DR3 2230110645456560768,-13.715040056309295,30.428526673226592,7.020733869712615
Gaia DR3 2230121606213554560,-21.456875894581756,46.617564096341724,10.868479807895874
Gaia DR3 1887332569736946560,-0.9556512965797328,59.47771996491166,-29.01304891168963
Gaia DR3 1891459758430361088,-2.0458972051865425,17.823191365882455,-7.158051566673934
Gaia DR3 1890220849343174528,-5.749236148866485,48.93376053230014,-21.733276292330423
Gaia DR3 1888849723984071424,-3.985067020493233,67.14089274288976,-30.645152433724828
Gaia DR3 1888862608885829120,-3.120518665951092,57.18743580590303,-25.818982636910693
Gaia DR3 1888906073955129216,-2.937184483293816,44.67118024809632,-19.980043677568972
Gaia DR3 1888914766968562048,-1.1302425155549498,21.85355402653262,-9.730241574669293
Gaia DR3 1885985702351337472,-3.0873365922275564,35.57139429747113,-18.24256207350558
Gaia DR3 1888955655057584384,-4.581270887837304,69.45571680152503,-30.828185506246534
Gaia DR3 1889016609233386752,-3.1736745613819295,71.59218773255634,-31.63310637533043
Gaia DR3 1890384985813159936,-6.085938163919085,45.40972497398037,-19.550274366967358
Gaia DR3 1889124567530950272,-2.9471881503800628,58.92199253838397,-25.758926658858147
Gaia DR3 1890425839540910848,-1.3040852548804631,16.885899748525084,-7.566030751253543
Gaia DR3 1890444565600368512,-5.460464938438639,72.03471742914405,-31.821549382287667
Gaia DR3 1886293153291016704,-5.96241100419803,69.25864025288548,-33.985734949828924
Gaia DR3 1890566061634977920,-5.164996594886185,53.35615309359386,-23.573559802954392
Gaia DR3 1887901738803368064,-3.1865559616728163,61.02065269156825,-29.14315642225896
Gaia DR3 1887939152260517504,-1.7849621630063481,39.92728793631591,-18.75560270901573
Gaia DR3 1889415388356291968,-5.784206571342274,59.85340503078132,-28.795126575926425
Gaia DR3 1890643267967128064,-4.947791404740618,50.048591475837725,-21.67631626198324
Gaia DR3 1889445865444418688,-6.325346177905459,60.09674966628291,-28.910456255166356
Gaia DR3 1889486306856243584,-6.785797624934171,70.86858154449436,-33.35970499360205
Gaia DR3 1888064707041946880,-2.955851655206583,53.80826688317504,-25.188530771657916
Gaia DR3 1888089377334059776,-3.780844491389683,69.30248524495521,-31.85186323194847
Gaia DR3 1889530115522736000,-3.449862331529463,34.74032317840991,-16.157864125982826
Gaia DR3 1889602683290670208,-4.982805454147826,60.015482606340186,-27.65044870888887
Gaia DR3 1890830356741902464,-4.428970419397412,54.11898283068834,-22.81579569471911
Gaia DR3 1890836404055937024,-5.027097238728123,57.53995366872762,-24.211987704366116
Gaia DR3 1890849529476211456,-6.297302535349289,68.62924851309928,-28.94921862614223
Gaia DR3 1890850216670980480,-6.123885317884236,66.33496670777888,-28.00905025940929
Gaia DR3 1890872821081475840,-5.214745111266273,53.681513630861424,-22.42966794732051
Gaia DR3 1889703254244352128,-3.1984899970035308,35.39570839592426,-16.290781501247434
Gaia DR3 1889703529122914560,-1.2355968600259395,13.678629977096168,-6.286172517576912
Gaia DR3 1889708442564829440,-5.877913160503912,64.93200613611063,-29.663594787969412
Gaia DR3 1890921891085059456,-3.841619732388832,42.065235024758145,-17.30247118558612
Gaia DR3 1888327593400732288,-2.1898906353411522,64.50665521304623,-29.7203714433866
Gaia DR3 1889823478968644864,-4.482464156982029,40.73672758797231,-19.53518568380892
Gaia DR3 1889826159028244608,-6.507433193854915,57.42638470683062,-27.481483146293428
Gaia DR3 1889917865169831680,-7.494025224783961,69.06951305859126,-31.910346099994985
Gaia DR3 1891100389925702784,-7.166628291014893,57.80163337098402,-24.948835540338923
Gaia DR3 1891174366442281728,-4.866481072587259,40.39222457307585,-16.988885308486797
Gaia DR3 1887222618573683456,-1.9013693694224294,71.46030535164012,-35.5549593809621
Gaia DR3 1891319055300784256,-5.164547963314032,52.35355626602964,-21.356536612999
Gaia DR3 1891321838439620480,-4.471112396103566,45.106905145239466,-18.326906784540384
Gaia DR3 2843198947576726912,-1.6978978981246282,60.51981317463108,-37.005211289192204
Gaia DR3 2843198844497512448,-1.6747253934971482,60.55905376871722,-37.03631873077171
Gaia DR3 2835796794780262912,-0.7159687561484436,31.49762969228746,-21.26433989217489
Gaia DR3 2835944953972233856,-0.08375539758798833,32.61900799701065,-21.40180229704725
Gaia DR3 2835952994150952576,0.24560778183930232,56.66992220261657,-36.99128328151321
Gaia DR3 2836010615432442880,-1.5785606966420787,65.8169529289155,-43.80138873973822
Gaia DR3 2836010615432443136,-1.5794488591142457,65.80312798386072,-43.793624763268866
Gaia DR3 2836252885947739904,1.8012965117099782,52.23607737654091,-33.56853167377857
Gaia DR3 2836286867728850816,0.9519687164942852,46.16180409226229,-30.108194446505046
Gaia DR3 2836295045346578944,1.1644641057482072,65.22951773939928,-42.481360722251495
Gaia DR3 2836295045346579072,1.1685723960700773,65.29480242600388,-42.525197285819026
Gaia DR3 2836464988612836608,1.7329929068544772,46.85037097364182,-29.55218542190204
Gaia DR3 2836510961942677376,0.6928526601455469,16.771981628506783,-10.41437950901984
Gaia DR3 2836545012443537024,1.8799069884677735,59.75825978522697,-37.06633443781242
Gaia DR3 2836635202460059904,1.9461496899749378,67.30315680615736,-41.84519873973013
Gaia DR3 2836666405398850944,1.7781591798715972,64.05433849384711,-39.19449951879105
Gaia DR3 2836760688520900992,-0.3215511159894415,58.747802961133274,-37.61686910383112
Gaia DR3 2836816763613823232,-0.04150896267132076,32.30334664586284,-20.40431901327557
Gaia DR3 2842146714949292416,-1.9798591214652532,62.308504077950765,-39.89384763850583
Gaia DR3 2836899742382174592,-1.2785437751142616,61.58523366555476,-39.10585756613417
